borough_x,block,lot,sale_price,zip_code,borough_y,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age,dist_to_tacobell,dist_to_chipotle
1,400,11,280000,10009.0,MN,1900.0,2404.0,6875.0,6875.0,0.0,18.0,18.0,5.0,40.7244153,-73.9838913,2.0,C6,125.0,0.5829917747258812,0.307877744016744
1,402,36,2000000,10009.0,MN,1900.0,1919.0,7810.0,6810.0,1000.0,8.0,10.0,5.0,40.7249749,-73.9815353,2.0,C4,125.0,0.6208154326041243,0.18121466422224047
1,402,60,3400000,10009.0,MN,1920.0,2150.0,6152.0,5352.0,800.0,8.0,9.0,5.0,40.7253457,-73.9831118,4.0,C7,105.0,0.5498541154088747,0.24579672898514268
1,404,42,4000000,10009.0,MN,1855.0,2369.0,6990.0,6990.0,0.0,10.0,10.0,5.0,40.7273984,-73.9806001,2.0,C4,170.0,0.5442801071062544,0.12413545313399929
1,372,55,655000,10009.0,MN,1920.0,5298.0,17990.0,17990.0,0.0,20.0,20.0,5.0,40.7206214,-73.9795343,2.0,C6,105.0,0.9256016790549034,0.40240096761449795
1,373,46,470000,10009.0,SI,1944.0,3132.0,2440.0,440.0,2000.0,1.0,2.0,2.0,40.6131374,-74.1258779,4.0,K4,81.0,1.3658912350347192,2.335483483253406
1,373,46,474000,10009.0,SI,1944.0,3132.0,2440.0,440.0,2000.0,1.0,2.0,2.0,40.6131374,-74.1258779,4.0,K4,81.0,1.3658912350347192,2.335483483253406
1,374,8,1050000,10009.0,BK,1899.0,1400.0,2700.0,2700.0,0.0,3.0,3.0,3.0,40.6780766,-73.9999603,2.0,C0,126.0,2.166635673380535,1.269463007504368
1,375,30,330000,10009.0,MN,1902.0,3082.0,17556.0,17556.0,0.0,19.0,19.0,6.0,40.7226247,-73.9777875,2.0,C6,123.0,0.8729630186484894,0.2647900981716566
1,376,5,425000,10009.0,MN,1900.0,3772.0,15086.0,14086.0,1000.0,22.0,24.0,6.0,40.7237366,-73.9787829,2.0,C6,125.0,0.7813032488533473,0.18430571494309492
1,376,5,375000,10009.0,MN,1900.0,3772.0,15086.0,14086.0,1000.0,22.0,24.0,6.0,40.7237366,-73.9787829,2.0,C6,125.0,0.7813032488533473,0.18430571494309492
1,376,13,2337500,10009.0,MN,1908.0,2065.0,5922.0,5922.0,0.0,5.0,5.0,3.0,40.7235992,-73.9782815,2.0,C6,117.0,0.8065407132834952,0.19452013256249204
1,376,31,154196,10009.0,MN,1920.0,2772.0,13248.0,13248.0,0.0,19.0,19.0,6.0,40.7230912,-73.9770767,2.0,C6,105.0,0.8763028634834809,0.24290101670654332
1,377,62,1164000,10009.0,MN,2001.0,4825.0,9664.0,9664.0,0.0,13.0,13.0,6.0,40.7239038,-73.9778737,2.0,C6,24.0,0.8073687595873417,0.17710980185124756
1,377,67,449000,10009.0,MN,1900.0,2381.0,7986.0,7986.0,0.0,17.0,17.0,6.0,40.7240521,-73.9782236,2.0,C6,125.0,0.7869534878714808,0.16373144295364794
1,387,141,3100000,10009.0,MN,1920.0,3276.0,16747.0,15747.0,1000.0,16.0,18.0,6.0,40.7231713,-73.9798654,2.0,C6,105.0,0.772726971579423,0.23239485907595991
1,389,17,275000,10009.0,MN,1930.0,2272.0,10698.0,10698.0,0.0,14.0,14.0,6.0,40.7245136,-73.9804458,2.0,C6,95.0,0.6824412423493347,0.16133300421587243
1,389,20,395000,10009.0,MN,1900.0,2271.0,10800.0,10800.0,0.0,21.0,23.0,6.0,40.7244148,-73.9802078,2.0,C6,125.0,0.6958951006238123,0.16013231393042607
1,389,21,650000,10009.0,MN,1900.0,2272.0,10800.0,10100.0,700.0,19.0,20.0,6.0,40.7243818,-73.9801284,2.0,C6,125.0,0.7003922559894555,0.16001366424801447
1,389,30,915000,10009.0,MN,1950.0,2271.0,8720.0,8720.0,0.0,12.0,12.0,5.0,40.7240825,-73.9794178,2.0,C6,75.0,0.7409771868885058,0.1654047646968837
1,389,30,425000,10009.0,MN,1950.0,2271.0,8720.0,8720.0,0.0,12.0,12.0,5.0,40.7240825,-73.9794178,2.0,C6,75.0,0.7409771868885058,0.1654047646968837
1,389,50,685000,10009.0,SI,1950.0,3498.0,928.0,928.0,0.0,1.0,1.0,1.0,40.6239577,-74.1329265,1.0,A2,75.0,0.5311440972324663,2.450454496275713
1,390,42,575000,10009.0,SI,1920.0,3000.0,1296.0,1296.0,0.0,1.0,1.0,2.0,40.623652,-74.1338733,1.0,A1,105.0,0.5289040077097532,2.4001078859001996
1,390,50,216635,10009.0,MN,1900.0,3900.0,18099.0,18099.0,0.0,29.0,29.0,6.0,40.7247194,-73.9798108,2.0,C6,125.0,0.6950615277839481,0.1315360326122796
1,390,55,565000,10009.0,BK,1931.0,2000.0,1900.0,0.0,1900.0,0.0,1.0,1.0,40.6859401,-73.9919737,5.0,K1,94.0,1.7107078339461015,0.6168895749720184
1,390,55,535000,10009.0,BK,1931.0,2000.0,1900.0,0.0,1900.0,0.0,1.0,1.0,40.6859401,-73.9919737,5.0,K1,94.0,1.7107078339461015,0.6168895749720184
1,391,14,567420,10009.0,MN,1910.0,9750.0,33000.0,29000.0,4000.0,32.0,38.0,5.0,40.725669,-73.9795471,2.0,C6,115.0,0.6607446489272343,0.06957997978701633
1,391,14,603000,10009.0,MN,1910.0,9750.0,33000.0,29000.0,4000.0,32.0,38.0,5.0,40.725669,-73.9795471,2.0,C6,115.0,0.6607446489272343,0.06957997978701633
1,391,48,825000,10009.0,BK,1899.0,2000.0,2425.0,2425.0,0.0,3.0,3.0,3.0,40.6850094,-73.9895833,2.0,C0,126.0,1.8148549927387259,0.6692273461278143
1,391,48,510000,10009.0,BK,1899.0,2000.0,2425.0,2425.0,0.0,3.0,3.0,3.0,40.6850094,-73.9895833,2.0,C0,126.0,1.8148549927387259,0.6692273461278143
1,391,56,880000,10009.0,BK,1974.0,10000.0,20000.0,0.0,20000.0,0.0,3.0,3.0,40.6852565,-73.9902215,8.0,W9,51.0,1.7866447751109684,0.6527873693450605
1,394,52,437500,10009.0,SI,1975.0,3680.0,1932.0,1104.0,0.0,1.0,1.0,1.0,40.6228062,-74.1387887,1.0,A1,50.0,0.5499643162228348,2.179553535100703
1,396,20,500000,10009.0,BK,1900.0,2000.0,2800.0,2800.0,0.0,4.0,4.0,3.0,40.6858688,-73.9930446,2.0,C3,125.0,1.6980654145662466,0.6350816321715563
1,396,20,560000,10009.0,BK,1900.0,2000.0,2800.0,2800.0,0.0,4.0,4.0,3.0,40.6858688,-73.9930446,2.0,C3,125.0,1.6980654145662466,0.6350816321715563
1,396,20,399000,10009.0,BK,1900.0,2000.0,2800.0,2800.0,0.0,4.0,4.0,3.0,40.6858688,-73.9930446,2.0,C3,125.0,1.6980654145662466,0.6350816321715563
1,396,20,390000,10009.0,BK,1900.0,2000.0,2800.0,2800.0,0.0,4.0,4.0,3.0,40.6858688,-73.9930446,2.0,C3,125.0,1.6980654145662466,0.6350816321715563
1,397,11,340000,10009.0,MN,1900.0,3584.0,12330.0,11130.0,1200.0,20.0,22.0,5.0,40.7226095,-73.9854502,2.0,C6,125.0,0.6670535922910301,0.44316175084876347
1,397,25,515000,10009.0,MN,1915.0,2940.0,13524.0,13524.0,0.0,23.0,23.0,6.0,40.7221592,-73.9843825,2.0,C6,110.0,0.7146202754517487,0.42050213851593654
1,398,58,431000,10009.0,MN,1950.0,6784.0,11611.0,11611.0,0.0,24.0,24.0,4.0,40.7229361,-73.9850136,2.0,C6,75.0,0.6527869766031104,0.4113712828382639
1,400,44,950000,10009.0,MN,1929.0,1891.0,5982.0,5182.0,800.0,6.0,7.0,5.0,40.7237126,-73.9829787,2.0,C6,96.0,0.6487784545940861,0.29394955983051735
1,400,45,595000,10009.0,MN,1937.0,2900.0,12948.0,12948.0,0.0,21.0,21.0,6.0,40.7237482,-73.9830581,2.0,C6,88.0,0.6445661096103381,0.2956532067101382
1,402,49,1200000,10009.0,MN,1900.0,2271.0,8682.0,8682.0,0.0,6.0,6.0,5.0,40.7249805,-73.9822424,2.0,C6,125.0,0.5972515439530032,0.2131042882156826
1,404,11,700000,10009.0,SI,1925.0,3570.0,2184.0,2184.0,0.0,2.0,2.0,2.5,40.6189052,-74.1347499,1.0,B2,100.0,0.8318146335721165,2.1465650482507175
1,404,11,725000,10009.0,SI,1925.0,3570.0,2184.0,2184.0,0.0,2.0,2.0,2.5,40.6189052,-74.1347499,1.0,B2,100.0,0.8318146335721165,2.1465650482507175
1,404,13,315000,10009.0,MN,1900.0,2370.0,10674.0,10674.0,0.0,13.0,13.0,6.0,40.7278651,-73.9809824,2.0,C6,125.0,0.5097728356369239,0.15952992509740113
1,406,61,505000,10009.0,MN,1900.0,2581.0,8750.0,8750.0,0.0,13.0,13.0,5.0,40.7290809,-73.9807187,2.0,C6,125.0,0.48258423058575595,0.21533612532361046
1,386,36,895000,10009.0,MN,1940.0,3756.0,16550.0,16550.0,0.0,20.0,20.0,5.0,40.7222794,-73.9805259,3.0,D0,85.0,0.8013711680518635,0.3017111729980723
1,376,62,3550000,10009.0,MN,1910.0,2002.0,6970.0,1690.0,5280.0,0.0,5.0,4.0,40.7234978,-73.9787325,5.0,O5,115.0,0.7950399767381153,0.20072430838402938
1,399,40,5000000,10009.0,MN,1951.0,2308.0,4224.0,0.0,4224.0,0.0,1.0,2.0,40.7230456,-73.9832855,5.0,J7,74.0,0.6816532644607824,0.3365492757161014
1,386,14,2950000,10009.0,QN,1915.0,1665.0,1202.0,1202.0,0.0,2.0,2.0,2.0,40.7551064,-73.9349507,1.0,B9,110.0,1.6173409809059176,0.6123515855460058
1,743,63,8000000,10011.0,MN,1857.0,1510.0,3072.0,2304.0,0.0,1.0,1.0,3.0,40.7438329,-74.0013786,1.0,A9,168.0,0.1300396800689442,0.1300396800689442
1,770,44,7650000,10011.0,MN,1910.0,1478.0,3365.0,2475.0,0.0,1.0,1.0,3.0,40.7428392,-73.9971094,1.0,A4,115.0,0.1920522294927981,0.1920522294927981
1,717,14,4999999,10011.0,MN,1901.0,2000.0,4875.0,4875.0,0.0,2.0,2.0,3.0,40.7449142,-74.0046988,1.0,B9,124.0,0.2917803974393964,0.2917803974393964
1,742,19,5000000,10011.0,QN,1940.0,2500.0,2541.0,1848.0,0.0,2.0,2.0,2.0,40.7615453,-73.9066293,1.0,B3,85.0,1.1593622704994369,0.36477098693707966
1,743,17,7800000,10011.0,QN,1955.0,2599.0,2024.0,2024.0,0.0,2.0,2.0,2.0,40.7611934,-73.9059512,1.0,B1,70.0,1.1332206990729294,0.4047246833633399
1,719,45,4810000,10011.0,BK,1931.0,2000.0,4480.0,3360.0,1120.0,3.0,4.0,4.0,40.6499946,-74.0056399,4.0,S3,94.0,0.8412188949799666,0.4367810866411228
1,719,49,9250000,10011.0,BK,1913.0,2000.0,5642.0,4000.0,1642.0,3.0,5.0,4.0,40.6498217,-74.0058164,4.0,S9,112.0,0.8261539571203523,0.4486635436684416
1,719,73,5553614,10011.0,MN,1839.0,2462.0,5000.0,5000.0,0.0,15.0,15.0,4.0,40.7464184,-74.0038002,2.0,C5,186.0,0.34550770612576615,0.34550770612576615
1,720,32,3019169,10011.0,MN,1855.0,2469.0,5000.0,5000.0,0.0,7.0,7.0,3.0,40.7464376,-74.0026598,2.0,C1,170.0,0.3222307801215156,0.3222307801215156
1,720,80,6490270,10011.0,MN,1857.0,2173.0,6135.0,6135.0,0.0,10.0,10.0,4.0,40.7473131,-74.0040024,2.0,C1,168.0,0.4053523067588846,0.4053523067588846
1,743,18,3095533,10011.0,SI,1960.0,4000.0,1904.0,1088.0,0.0,1.0,1.0,1.0,40.6091787,-74.1384795,1.0,A2,65.0,1.4902904691647758,1.6197866165271804
1,743,19,4569739,10011.0,MN,1900.0,1397.0,4560.0,4560.0,0.0,6.0,6.0,3.5,40.7436325,-74.0017034,2.0,C2,125.0,0.12374551974164648,0.12374551974164648
1,744,66,4980853,10011.0,MN,1920.0,1554.0,4218.0,4218.0,0.0,10.0,10.0,3.5,40.7447661,-74.0017034,2.0,C1,105.0,0.1967348513832924,0.1967348513832924
1,744,70,5000000,10011.0,QN,1945.0,2000.0,1681.0,922.0,0.0,2.0,2.0,1.0,40.7631834,-73.9059844,1.0,B1,80.0,1.092174663347295,0.3937719799646273
1,745,44,4998287,10011.0,QN,1953.0,2250.0,2250.0,0.0,2250.0,0.0,1.0,1.0,40.7641535,-73.9041565,7.0,G2,72.0,1.0308344792021937,0.4993564359154003
1,746,57,6405474,10011.0,BK,1910.0,2003.0,2280.0,1510.0,0.0,2.0,2.0,2.0,40.6495468,-74.0111752,1.0,B9,115.0,0.6496731020161451,0.5462284010414016
1,753,29,6945147,10001.0,MN,1900.0,2172.0,5036.0,5036.0,0.0,10.0,10.0,4.0,40.7495913,-73.9964414,2.0,C5,125.0,0.08192890549646727,0.08192890549646727
1,753,31,5236803,10001.0,MN,1900.0,2173.0,4450.0,4450.0,0.0,8.0,8.0,4.0,40.7495336,-73.9963042,2.0,C5,125.0,0.08894564283455118,0.08894564283455118
1,753,32,8215703,10001.0,MN,1900.0,2189.0,7260.0,7260.0,0.0,18.0,18.0,5.0,40.7495007,-73.9962357,2.0,C1,125.0,0.09276288453311626,0.09276288453311626
1,765,26,5400000,10011.0,BK,1901.0,2003.0,2080.0,1360.0,0.0,2.0,2.0,2.0,40.6471453,-74.0096216,1.0,B9,124.0,0.554913999403741,0.6648053332860195
1,770,35,4500000,10011.0,MN,1901.0,2075.0,7730.0,6730.0,1000.0,10.0,12.0,5.0,40.7425977,-73.9973764,4.0,C7,124.0,0.1742696881911846,0.1742696881911846
1,770,37,4500000,10011.0,MN,1890.0,2106.0,6414.0,3502.0,2912.0,17.0,19.0,4.0,40.7425071,-73.997196,4.0,C7,135.0,0.1822963631163844,0.1822963631163844
1,770,65,2600000,10011.0,MN,1910.0,2582.0,5250.0,5250.0,0.0,28.0,28.0,5.0,40.74338,-73.9985637,2.0,C5,115.0,0.14201337396158698,0.14201337396158698
1,722,30,242500,10011.0,QN,1920.0,2500.0,1288.0,1288.0,0.0,1.0,1.0,2.0,40.7560207,-73.9144371,1.0,A1,105.0,0.9145585973143159,0.4563139689125831
1,719,25,1325000,10011.0,BK,1910.0,1703.0,2040.0,2040.0,0.0,2.0,2.0,3.0,40.6506588,-74.0063859,1.0,B1,115.0,0.8503293166541678,0.3919776530223649
1,719,33,1425000,10011.0,MN,1853.0,1980.0,6160.0,6160.0,0.0,5.0,5.0,5.0,40.7456718,-74.0028077,2.0,C6,172.0,0.2759550286116523,0.2759550286116523
1,719,37,860000,10011.0,BK,1907.0,4007.0,14240.0,14240.0,0.0,16.0,16.0,4.0,40.6502471,-74.0057048,2.0,C6,118.0,0.8518135075750705,0.41926535971995055
1,720,10,2986000,10011.0,SI,1901.0,4879.0,1100.0,1100.0,0.0,1.0,1.0,2.5,40.6101215,-74.1277847,1.0,A1,124.0,1.5172192356626482,2.1639318146919537
1,720,12,2940000,10011.0,MN,1900.0,3292.0,9000.0,9000.0,0.0,6.0,6.0,5.0,40.7468959,-74.0037497,2.0,C6,125.0,0.3736095332549547,0.3736095332549547
1,720,21,950000,10011.0,MN,1854.0,1234.0,3860.0,3860.0,0.0,8.0,8.0,5.0,40.7467121,-74.0033094,2.0,C6,171.0,0.3523829999999456,0.3523829999999456
1,720,22,200000,10011.0,SI,1920.0,4840.0,866.0,866.0,0.0,1.0,1.0,1.5,40.6094656,-74.1276934,1.0,A1,105.0,1.5615074775740012,2.153225366163813
1,720,23,6300000,10011.0,QN,1930.0,2430.0,2310.0,1800.0,0.0,2.0,2.0,2.0,40.7629359,-73.9088582,1.0,B1,95.0,1.117587703766374,0.24224499192428112
1,720,24,5860000,10011.0,SI,1920.0,4880.0,866.0,866.0,0.0,1.0,1.0,1.5,40.6093559,-74.1276788,1.0,A2,105.0,1.568910365297603,2.151490635367989
1,720,34,1850000,10011.0,QN,1928.0,3000.0,5250.0,5250.0,0.0,6.0,6.0,3.0,40.7624308,-73.9087903,2.0,C2,97.0,1.1518555382146707,0.24472432664808652
1,720,34,1655000,10011.0,QN,1928.0,3000.0,5250.0,5250.0,0.0,6.0,6.0,3.0,40.7624308,-73.9087903,2.0,C2,97.0,1.1518555382146707,0.24472432664808652
1,720,34,2330000,10011.0,QN,1928.0,3000.0,5250.0,5250.0,0.0,6.0,6.0,3.0,40.7624308,-73.9087903,2.0,C2,97.0,1.1518555382146707,0.24472432664808652
1,720,38,2295000,10011.0,MN,1856.0,1648.0,4284.0,4284.0,0.0,4.0,4.0,4.75,40.7462976,-74.0023278,2.0,C6,169.0,0.30760689560085686,0.30760689560085686
1,720,65,2379500,10011.0,MN,1854.0,2452.0,7244.0,7244.0,0.0,5.0,5.0,5.0,40.7468383,-74.00288,2.0,C6,171.0,0.3522101208950983,0.3522101208950983
1,720,72,2900000,10011.0,MN,1856.0,2370.0,7244.0,7244.0,0.0,5.0,5.0,6.0,40.7470744,-74.0034394,2.0,C6,169.0,0.37809545194368205,0.37809545194368205
1,720,74,1135000,10011.0,MN,1857.0,2172.0,6349.0,6349.0,0.0,10.0,10.0,5.0,40.7471375,-74.0035873,2.0,C6,168.0,0.38518012494337645,0.38518012494337645
1,720,74,1135000,10011.0,MN,1857.0,2172.0,6349.0,6349.0,0.0,10.0,10.0,5.0,40.7471375,-74.0035873,2.0,C6,168.0,0.38518012494337645,0.38518012494337645
1,720,74,275000,10011.0,MN,1857.0,2172.0,6349.0,6349.0,0.0,10.0,10.0,5.0,40.7471375,-74.0035873,2.0,C6,168.0,0.38518012494337645,0.38518012494337645
1,720,74,550000,10011.0,MN,1857.0,2172.0,6349.0,6349.0,0.0,10.0,10.0,5.0,40.7471375,-74.0035873,2.0,C6,168.0,0.38518012494337645,0.38518012494337645
1,720,76,650000,10011.0,MN,1857.0,2173.0,6135.0,6135.0,0.0,10.0,10.0,5.0,40.7471951,-74.0037245,2.0,C6,168.0,0.3917594397682643,0.3917594397682643
1,740,43,640000,10011.0,QN,1928.0,3000.0,5250.0,5250.0,0.0,6.0,6.0,3.0,40.7600038,-73.9078732,2.0,C2,97.0,1.0597553880163286,0.34241540121266056
1,740,43,570000,10011.0,QN,1928.0,3000.0,5250.0,5250.0,0.0,6.0,6.0,3.0,40.7600038,-73.9078732,2.0,C2,97.0,1.0597553880163286,0.34241540121266056
1,740,47,406000,10011.0,MN,1900.0,3244.0,12475.0,11675.0,800.0,17.0,18.0,5.0,40.7419609,-74.0025189,2.0,C6,125.0,0.0996755160037448,0.0996755160037448
1,740,47,1750000,10011.0,MN,1900.0,3244.0,12475.0,11675.0,800.0,17.0,18.0,5.0,40.7419609,-74.0025189,2.0,C6,125.0,0.0996755160037448,0.0996755160037448
1,740,48,754000,10011.0,MN,1900.0,2300.0,8525.0,8525.0,0.0,15.0,15.0,5.0,40.7420378,-74.0025658,2.0,C6,125.0,0.10197240330431537,0.10197240330431537
1,740,50,875000,10011.0,BK,1910.0,2003.0,3599.0,3599.0,0.0,4.0,4.0,2.0,40.6457074,-74.0033044,2.0,C3,115.0,0.7652492670741324,0.744833342949227
1,741,41,180762,10011.0,BK,1935.0,1803.0,1548.0,1548.0,0.0,2.0,2.0,2.0,40.6444201,-74.0005838,1.0,B9,90.0,0.8692465871797258,0.8666226524636202
1,742,47,877500,10011.0,MN,1920.0,1748.0,6595.0,6595.0,0.0,8.0,8.0,5.0,40.7429737,-74.0011656,2.0,C6,105.0,0.07044544495650891,0.07044544495650891
1,742,56,2650000,10011.0,MN,1910.0,2155.0,7589.0,7589.0,0.0,5.0,5.0,4.0,40.74324,-74.0017972,2.0,C6,115.0,0.10325739172901746,0.10325739172901746
1,742,60,870000,10011.0,BK,1925.0,2404.0,2680.0,2680.0,0.0,2.0,2.0,2.0,40.6433634,-73.9994235,1.0,B9,100.0,0.9127045087234974,0.9558331155459644
1,743,80,699000,10011.0,MN,1920.0,5757.0,21304.0,20522.0,782.0,35.0,36.0,4.0,40.7443379,-74.0024648,2.0,C6,105.0,0.18586732189638377,0.18586732189638377
1,743,80,720000,10011.0,MN,1920.0,5757.0,21304.0,20522.0,782.0,35.0,36.0,4.0,40.7443379,-74.0024648,2.0,C6,105.0,0.18586732189638377,0.18586732189638377
1,743,80,713000,10011.0,MN,1920.0,5757.0,21304.0,20522.0,782.0,35.0,36.0,4.0,40.7443379,-74.0024648,2.0,C6,105.0,0.18586732189638377,0.18586732189638377
1,744,3,750000,10011.0,QN,1939.0,1620.0,1566.0,1248.0,0.0,1.0,1.0,2.0,40.7624181,-73.9065884,1.0,A5,86.0,1.1451594392843585,0.36004510947984014
1,744,32,495000,10011.0,QN,1955.0,1800.0,1320.0,1320.0,0.0,1.0,1.0,2.0,40.7640176,-73.9057703,1.0,A5,70.0,1.0346889918190212,0.41490221045330045
1,744,32,525000,10011.0,QN,1955.0,1800.0,1320.0,1320.0,0.0,1.0,1.0,2.0,40.7640176,-73.9057703,1.0,A5,70.0,1.0346889918190212,0.41490221045330045
1,744,63,805000,10011.0,QN,1960.0,1942.0,1540.0,1120.0,0.0,1.0,1.0,2.0,40.7635592,-73.9056843,1.0,A5,65.0,1.066503561602494,0.4128862745805068
1,744,63,815000,10011.0,QN,1960.0,1942.0,1540.0,1120.0,0.0,1.0,1.0,2.0,40.7635592,-73.9056843,1.0,A5,65.0,1.066503561602494,0.4128862745805068
1,744,63,1790000,10011.0,QN,1960.0,1942.0,1540.0,1120.0,0.0,1.0,1.0,2.0,40.7635592,-73.9056843,1.0,A5,65.0,1.066503561602494,0.4128862745805068
1,744,63,855000,10011.0,QN,1960.0,1942.0,1540.0,1120.0,0.0,1.0,1.0,2.0,40.7635592,-73.9056843,1.0,A5,65.0,1.066503561602494,0.4128862745805068
1,745,1,350000,10011.0,QN,1940.0,4500.0,2375.0,0.0,2375.0,0.0,1.0,1.0,40.7620827,-73.9058813,10.0,G1,85.0,1.1683821280061857,0.3983894680916609
1,745,12,550000,10011.0,QN,1955.0,2000.0,1520.0,1520.0,0.0,2.0,2.0,2.0,40.7626288,-73.9057614,1.0,B1,70.0,1.1307380402770346,0.403223867068068
1,745,12,625000,10011.0,QN,1955.0,2000.0,1520.0,1520.0,0.0,2.0,2.0,2.0,40.7626288,-73.9057614,1.0,B1,70.0,1.1307380402770346,0.403223867068068
1,745,16,650000,10011.0,QN,1955.0,2000.0,1520.0,1520.0,0.0,2.0,2.0,2.0,40.7628153,-73.9056095,1.0,B1,70.0,1.1180515898302108,0.4114986314126684
1,745,17,625000,10011.0,QN,1955.0,2100.0,798.0,798.0,0.0,1.0,1.0,1.0,40.7628619,-73.9055698,1.0,A2,70.0,1.1148942317682602,0.41371843402584924
1,745,17,400000,10011.0,QN,1955.0,2100.0,798.0,798.0,0.0,1.0,1.0,1.0,40.7628619,-73.9055698,1.0,A2,70.0,1.1148942317682602,0.41371843402584924
1,745,47,1925000,10011.0,QN,1954.0,3294.0,3250.0,0.0,3250.0,0.0,1.0,1.0,40.7639121,-73.9042976,6.0,E1,71.0,1.0466909300366485,0.48871478798374207
1,745,50,999000,10011.0,BK,1905.0,2000.0,4400.0,3300.0,1100.0,3.0,4.0,4.0,40.6502823,-74.0125123,4.0,S3,120.0,0.6704643450557236,0.54579673500272
1,746,12,2360000,10011.0,MN,1910.0,4444.0,13830.0,13830.0,0.0,11.0,11.0,4.0,40.7456224,-74.0007507,2.0,C6,115.0,0.24769045092141972,0.24769045092141972
1,746,71,350000,10011.0,QN,1943.0,1795.0,2714.0,0.0,2714.0,0.0,1.0,1.0,40.766302,-73.9033194,5.0,O1,82.0,0.8897155782295715,0.5903695386470379
1,753,6,810500,10001.0,MN,1921.0,4345.0,13004.0,13004.0,0.0,13.0,13.0,7.0,40.7502473,-73.9980077,2.0,C6,104.0,0.05117744208122251,0.05117744208122251
1,753,8,1080000,10001.0,SI,1960.0,6200.0,2272.0,2272.0,0.0,1.0,1.0,2.0,40.603412,-74.1213184,1.0,A1,65.0,2.075927306265283,2.2164815044031245
1,753,13,1034000,10001.0,MN,1847.0,2173.0,6050.0,6050.0,0.0,6.0,6.0,4.0,40.7500579,-73.9975566,2.0,C6,178.0,0.04468799979135716,0.04468799979135716
1,765,52,685000,10011.0,BK,1928.0,2003.0,5440.0,5440.0,0.0,4.0,4.0,4.0,40.6468543,-74.0097405,2.0,C3,97.0,0.5356899572126086,0.6858787739729048
1,765,59,791134,10011.0,MN,1901.0,2581.0,9985.0,9985.0,0.0,17.0,17.0,5.0,40.7402866,-74.0002779,2.0,C6,124.0,0.12280252180119901,0.12280252180119901
1,765,59,791134,10011.0,MN,1901.0,2581.0,9985.0,9985.0,0.0,17.0,17.0,5.0,40.7402866,-74.0002779,2.0,C6,124.0,0.12280252180119901,0.12280252180119901
1,765,59,791134,10011.0,MN,1901.0,2581.0,9985.0,9985.0,0.0,17.0,17.0,5.0,40.7402866,-74.0002779,2.0,C6,124.0,0.12280252180119901,0.12280252180119901
1,766,23,540000,10011.0,MN,1910.0,8200.0,31715.0,31715.0,0.0,51.0,51.0,5.0,40.740605,-73.9998665,2.0,C6,115.0,0.10701593378764168,0.10701593378764168
1,770,67,712500,10011.0,MN,1910.0,2100.0,7310.0,7310.0,0.0,10.0,10.0,5.0,40.7434651,-73.99869,2.0,C6,115.0,0.14109729516073732,0.14109729516073732
1,770,70,715000,10011.0,MN,1900.0,7360.0,22000.0,22000.0,0.0,35.0,35.0,5.0,40.7435721,-73.998921,2.0,C6,125.0,0.13826395217344384,0.13826395217344384
1,771,35,1025000,10011.0,MN,1905.0,2469.0,5054.0,5054.0,0.0,6.0,6.0,4.0,40.7432153,-73.9969614,2.0,C6,120.0,0.2081842385237438,0.2081842385237438
1,771,73,365000,10011.0,MN,1920.0,2469.0,9700.0,9700.0,0.0,20.0,20.0,5.0,40.7442254,-73.9985998,2.0,C6,105.0,0.18439026306703932,0.18439026306703932
1,772,12,530000,10011.0,BK,1970.0,2771.0,2720.0,0.0,2720.0,0.0,1.0,1.0,40.6497769,-74.0155069,6.0,F4,55.0,0.6035957701982464,0.6809609642453299
1,772,12,730000,10011.0,BK,1970.0,2771.0,2720.0,0.0,2720.0,0.0,1.0,1.0,40.6497769,-74.0155069,6.0,F4,55.0,0.6035957701982464,0.6809609642453299
1,772,12,790000,10011.0,BK,1970.0,2771.0,2720.0,0.0,2720.0,0.0,1.0,1.0,40.6497769,-74.0155069,6.0,F4,55.0,0.6035957701982464,0.6809609642453299
1,791,25,750000,10011.0,QN,1993.0,8000.0,10560.0,0.0,10560.0,0.0,1.0,1.5,40.7784741,-73.8960876,6.0,E1,32.0,0.49426243228770206,0.533416136847493
1,791,32,590000,10011.0,QN,2009.0,10001.0,16234.0,0.0,6234.0,0.0,3.0,2.0,40.7788278,-73.8956537,6.0,E2,16.0,0.4839227065494692,0.555119653244766
1,791,32,382000,10011.0,QN,2009.0,10001.0,16234.0,0.0,6234.0,0.0,3.0,2.0,40.7788278,-73.8956537,6.0,E2,16.0,0.4839227065494692,0.555119653244766
1,694,42,1550000,10011.0,MN,2003.0,12125.0,95656.0,91431.0,4225.0,107.0,110.0,15.0,40.7478099,-74.0051862,3.0,D4,22.0,0.46300162327443484,0.46300162327443484
1,694,42,1700000,10011.0,MN,2003.0,12125.0,95656.0,91431.0,4225.0,107.0,110.0,15.0,40.7478099,-74.0051862,3.0,D4,22.0,0.46300162327443484,0.46300162327443484
1,694,42,720000,10011.0,MN,2003.0,12125.0,95656.0,91431.0,4225.0,107.0,110.0,15.0,40.7478099,-74.0051862,3.0,D4,22.0,0.46300162327443484,0.46300162327443484
